logistica_brl,desconto_brl,lote_id,indice_qualidade_1a10,perda_processamento_pct,id_pedido
313.28,245.37,POLPA-202507-8516,8.0,0.49,Polpa congelada_Julho_335
157.58,116.99,POLPA-202507-7781,8.0,1.46,Polpa congelada_Julho_336
330.32,29.51,POLPA-202507-1076,8.387342513917375,2.72,Polpa congelada_Julho_337
1551.7,1061.52,POLPA-202507-2939,10.0,1.36,Polpa congelada_Julho_338
445.95,534.32,POLPA-202507-8888,9.0,1.16,Polpa congelada_Julho_339
48.16,1.98,POLPA-202507-1256,9.0,2.04,Polpa congelada_Julho_340
578.7460611353711,33.21,POLPA-202507-8559,10.0,2.62,Polpa congelada_Julho_341
174.39,79.36,POLPA-202507-8877,7.0,2.19,Polpa congelada_Julho_342
150.97,8.78,POLPA-202507-3802,8.0,0.94,Polpa congelada_Julho_343
1143.42,823.21,POLPA-202507-4887,9.0,1.11,Polpa congelada_Julho_344
541.25,59.47,POLPA-202507-7919,7.0,2.62,Polpa congelada_Julho_345
729.54,331.0,POLPA-202507-3216,8.0,0.8,Polpa congelada_Julho_346
175.57,99.61,POLPA-202507-8661,10.0,1.94,Polpa congelada_Julho_347
192.47,167.65,POLPA-202507-5404,7.0,1.73,Polpa congelada_Julho_348
379.79,172.36,POLPA-202507-9489,8.0,2.55,Polpa congelada_Julho_349
166.79,40.65,POLPA-202507-5397,9.0,1.05,Polpa congelada_Julho_350
1023.48,344.26,POLPA-202507-4000,9.0,2.38,Polpa congelada_Julho_351
506.67,15.62,POLPA-202507-2171,7.0,0.75,Polpa congelada_Julho_352
385.96,158.56,POLPA-202507-5329,8.0,0.3,Polpa congelada_Julho_353
250.08,111.32,POLPA-202507-8562,9.0,0.92,Polpa congelada_Julho_354
1219.47,674.76,POLPA-202507-3419,9.0,2.53,Polpa congelada_Julho_355
737.88,179.75,POLPA-202507-7214,6.0,3.43,Polpa congelada_Julho_356
935.01,112.37,POLPA-202507-4233,9.0,2.18,Polpa congelada_Julho_357
577.39,88.84,POLPA-202507-3170,8.0,1.21,Polpa congelada_Julho_358
476.44,167.08,POLPA-202507-8484,7.0,2.31,Polpa congelada_Julho_359
345.39,103.55,POLPA-202507-3790,7.0,3.08,Polpa congelada_Julho_360
164.98,27.09,POLPA-202507-3435,9.0,1.31,Polpa congelada_Julho_361
446.24,297.52,POLPA-202507-2568,9.0,2.02,Polpa congelada_Julho_362
356.51,170.9,POLPA-202507-9508,10.0,0.3,Polpa congelada_Julho_363
665.21,365.13,POLPA-202507-6076,9.0,2.12,Polpa congelada_Julho_364
73.13,21.92,POLPA-202507-1922,9.0,1.11,Polpa congelada_Julho_365
1065.58,155.47,POLPA-202507-2081,7.0,2.49,Polpa congelada_Julho_366
279.13,83.93,POLPA-202507-6485,8.0,0.61,Polpa congelada_Julho_367
799.56,313.37,POLPA-202507-9461,9.0,2.66,Polpa congelada_Julho_368
1005.5,282.05,POLPA-202507-1070,9.0,0.88,Polpa congelada_Julho_369
599.79,246.55,POLPA-202507-5508,10.0,2.8,Polpa congelada_Julho_370
1174.45,551.51,POLPA-202507-1743,9.0,2.3,Polpa congelada_Julho_371
590.75,255.35,POLPA-202507-6835,8.0,0.36,Polpa congelada_Julho_372
564.29,232.81,POLPA-202507-1057,8.0,0.94,Polpa congelada_Julho_373
642.47,153.61,POLPA-202507-9425,7.0,1.89,Polpa congelada_Julho_374
1060.82,321.7,POLPA-202507-5589,6.0,0.88,Polpa congelada_Julho_375
579.83,247.69,POLPA-202507-6974,10.0,0.53,Polpa congelada_Julho_376
523.07,387.14,POLPA-202507-7559,8.0,2.28,Polpa congelada_Julho_377
125.97,32.35,POLPA-202507-2197,8.0,0.32,Polpa congelada_Julho_378
413.04,235.46,POLPA-202507-2317,8.0,0.37,Polpa congelada_Julho_379
1462.47,194.88,POLPA-202507-3009,8.0,2.19,Polpa congelada_Julho_380
84.61,74.35,POLPA-202507-6207,9.0,1.96,Polpa congelada_Julho_381
640.21,62.35,POLPA-202507-5248,9.0,2.08,Polpa congelada_Julho_382
560.15,210.26,POLPA-202507-1521,8.0,0.3,Polpa congelada_Julho_383
139.2,54.74,POLPA-202507-9169,8.0,2.98,Polpa congelada_Julho_384
745.23,76.98,POLPA-202507-5059,8.0,2.53,Polpa congelada_Julho_385
777.7,194.66,POLPA-202507-5456,10.0,2.07,Polpa congelada_Julho_386
227.2,86.98,POLPA-202507-3718,10.0,2.14,Polpa congelada_Julho_387
1000.64,672.79,POLPA-202507-1493,9.0,0.47,Polpa congelada_Julho_388
832.61,128.37,POLPA-202507-3618,9.0,2.2,Polpa congelada_Julho_389
711.7,411.25,POLPA-202507-4791,7.0,1.2,Polpa congelada_Julho_390
603.87,141.25,POLPA-202507-6708,8.0,1.51,Polpa congelada_Julho_391
478.94,139.75,POLPA-202507-8063,6.0,3.91,Polpa congelada_Julho_392
621.19,196.34738686131388,POLPA-202507-3910,8.0,0.3,Polpa congelada_Julho_393
1199.42,428.05,POLPA-202507-1125,7.0,1.8,Polpa congelada_Julho_394
997.13,225.18,POLPA-202507-7507,7.0,1.26,Polpa congelada_Julho_395
581.77,54.02,POLPA-202507-2833,9.0,1.68,Polpa congelada_Julho_396
1077.02,590.47,POLPA-202507-6703,9.0,1.63,Polpa congelada_Julho_397
633.9,14.82,POLPA-202507-5977,7.0,1.42,Polpa congelada_Julho_398
204.08,173.09,POLPA-202507-6079,9.0,0.76,Polpa congelada_Julho_399
528.92,272.27,POLPA-202507-5744,9.0,2.44,Polpa congelada_Julho_400
859.29,386.19,POLPA-202507-7608,8.0,2.39,Polpa congelada_Julho_401
237.7,196.34738686131388,POLPA-202507-4318,8.0,0.67,Polpa congelada_Julho_402
361.68,71.55,POLPA-202507-9811,9.0,2.82,Polpa congelada_Julho_403
833.9,242.1,POLPA-202507-4374,6.0,2.27,Polpa congelada_Julho_404
327.41,160.34,POLPA-202507-9686,5.0,0.74,Polpa congelada_Julho_405
1134.49,246.95,POLPA-202507-3549,7.0,1.42,Polpa congelada_Julho_406
219.75,52.37,POLPA-202507-4504,10.0,2.22,Polpa congelada_Julho_407
186.78,158.17,POLPA-202507-3980,8.0,1.5,Polpa congelada_Julho_408
788.94,708.69,POLPA-202507-4373,9.0,1.32,Polpa congelada_Julho_409
309.88,187.79,POLPA-202507-8513,9.0,1.66,Polpa congelada_Julho_410
359.62,110.26,POLPA-202507-8617,7.0,2.19,Polpa congelada_Julho_411
441.51,234.88,POLPA-202507-5373,7.0,1.18,Polpa congelada_Julho_412
951.19,99.16,POLPA-202507-2871,7.0,2.43,Polpa congelada_Julho_413
579.84,594.75,POLPA-202507-7598,8.0,2.45,Polpa congelada_Julho_414
1106.15,948.18,POLPA-202507-1801,10.0,2.23,Polpa congelada_Julho_415
326.42,15.93,POLPA-202507-3605,9.0,3.91,Polpa congelada_Julho_416
1041.69,137.84,POLPA-202507-8077,9.0,3.12,Polpa congelada_Julho_417
670.31,92.9,POLPA-202507-8089,9.0,2.2,Polpa congelada_Julho_418
528.2,65.91,POLPA-202507-5734,8.0,1.11,Polpa congelada_Julho_419
345.42,186.24,POLPA-202507-3561,9.0,2.98,Polpa congelada_Julho_420
1343.67,112.03,POLPA-202507-4641,7.0,2.12,Polpa congelada_Julho_421
224.27,201.97,POLPA-202507-1112,7.0,2.94,Polpa congelada_Julho_422
1080.63,167.12,POLPA-202507-9829,6.0,1.37,Polpa congelada_Julho_423
246.26,302.25,POLPA-202507-5129,8.0,0.82,Polpa congelada_Julho_424
761.37,135.93,POLPA-202507-5427,9.0,1.82,Polpa congelada_Julho_425
1526.57,907.88,POLPA-202507-4925,7.0,1.86,Polpa congelada_Julho_426
705.72,188.54,POLPA-202507-4730,10.0,0.73,Polpa congelada_Julho_427
646.64,178.37,POLPA-202507-7955,9.0,2.09,Polpa congelada_Julho_428
573.94,125.21,POLPA-202507-4492,9.0,2.82,Polpa congelada_Julho_429
253.13,36.04,POLPA-202507-5024,9.0,3.25,Polpa congelada_Julho_430
322.43,245.36,POLPA-202507-9894,7.0,0.3,Polpa congelada_Julho_431
416.06,64.32,POLPA-202507-1691,7.0,2.78,Polpa congelada_Julho_432
536.18,178.82,POLPA-202507-7357,8.0,1.37,Polpa congelada_Julho_433
113.15,58.16,POLPA-202507-3273,10.0,1.08,Polpa congelada_Julho_434
370.91,123.63,POLPA-202507-3441,8.0,2.74,Polpa congelada_Julho_435
1554.53,153.77,POLPA-202507-2628,7.0,1.14,Polpa congelada_Julho_436
274.65,196.34738686131388,POLPA-202507-8652,7.0,3.94,Polpa congelada_Julho_437
2852.73,567.22,POLPA-202507-4429,10.0,1.63,Polpa congelada_Julho_438
168.0,83.61,POLPA-202507-6955,8.0,0.58,Polpa congelada_Julho_439
602.43,394.81,POLPA-202507-7603,8.0,3.42,Polpa congelada_Julho_440
1038.15,95.19,POLPA-202507-4779,10.0,3.21,Polpa congelada_Julho_441
704.32,88.99,POLPA-202507-9422,7.0,2.26,Polpa congelada_Julho_442
553.02,87.48,POLPA-202507-8627,8.0,2.89,Polpa congelada_Julho_443
309.68,268.91,POLPA-202507-7777,10.0,2.84,Polpa congelada_Julho_444
472.64,41.54,POLPA-202507-3046,8.0,2.19,Polpa congelada_Julho_445
578.7460611353711,276.41,POLPA-202507-7862,8.0,1.88,Polpa congelada_Julho_446
295.45,281.01,POLPA-202507-3984,8.0,1.68,Polpa congelada_Julho_447
487.37,63.54,POLPA-202507-2314,10.0,1.83,Polpa congelada_Julho_448
1191.84,157.93,POLPA-202507-7545,9.0,1.5,Polpa congelada_Julho_449
599.76,371.28,POLPA-202507-4953,8.0,2.65,Polpa congelada_Julho_450
288.42,419.99,POLPA-202507-7415,9.0,2.76,Polpa congelada_Julho_451
678.32,377.24,POLPA-202507-6989,7.0,1.29,Polpa congelada_Julho_452
514.67,314.55,POLPA-202507-5872,9.0,2.13,Polpa congelada_Julho_453
1445.92,781.56,POLPA-202507-3246,10.0,2.61,Polpa congelada_Julho_454
280.95,91.79,POLPA-202507-5862,9.0,0.7,Polpa congelada_Julho_455
446.35,234.64,POLPA-202507-7345,8.0,1.12,Polpa congelada_Julho_456
157.1,40.48,POLPA-202507-8237,8.0,2.61,Polpa congelada_Julho_457
187.05,162.95,POLPA-202507-6867,8.0,0.3,Polpa congelada_Julho_458
764.65,24.95,POLPA-202507-6612,10.0,1.59,Polpa congelada_Julho_459
2002.87,244.62,POLPA-202507-7428,8.0,0.93,Polpa congelada_Julho_460
136.5,60.05,POLPA-202507-7483,9.0,3.02,Polpa congelada_Julho_461
221.43,38.32,POLPA-202507-1312,7.0,2.47,Polpa congelada_Julho_462
55.41,12.07,POLPA-202507-6033,8.0,1.97,Polpa congelada_Julho_463
356.69,74.93,POLPA-202507-2048,9.0,2.33,Polpa congelada_Julho_464
382.42,58.23,POLPA-202507-4823,7.0,1.99,Polpa congelada_Julho_465
1054.19,14.69,POLPA-202507-5073,9.0,1.72,Polpa congelada_Julho_466
123.86,1.27,POLPA-202507-1880,8.0,0.95,Polpa congelada_Julho_467
555.36,156.7,POLPA-202507-5317,10.0,1.59,Polpa congelada_Julho_468
317.73,12.27,POLPA-202507-3805,7.0,2.19,Polpa congelada_Julho_469
161.89,67.5,POLPA-202507-5825,9.0,2.41,Polpa congelada_Julho_470
1044.51,198.12,POLPA-202507-2973,10.0,2.73,Polpa congelada_Julho_471
110.95,103.87,POLPA-202507-9516,10.0,4.32,Polpa congelada_Julho_472
659.97,196.34738686131388,POLPA-202507-8784,9.0,1.84,Polpa congelada_Julho_473
360.78,2.07,POLPA-202507-7053,9.0,1.98,Polpa congelada_Julho_474
776.35,499.59,POLPA-202507-3712,10.0,1.43,Polpa congelada_Julho_475
951.55,12.83,POLPA-202507-5846,7.0,0.6,Polpa congelada_Julho_476
226.67,65.27,POLPA-202507-1026,8.387342513917375,1.56,Polpa congelada_Julho_477
767.95,60.48,POLPA-202507-2893,8.0,3.25,Polpa congelada_Julho_478
598.29,206.02,POLPA-202507-3700,9.0,1.88,Polpa congelada_Julho_479
417.76,322.02,POLPA-202507-5413,7.0,2.26,Polpa congelada_Julho_480
485.01,246.47,POLPA-202507-2398,7.0,3.54,Polpa congelada_Julho_481
288.39,39.95,POLPA-202507-5676,9.0,1.32,Polpa congelada_Julho_482
661.33,708.74,POLPA-202507-2276,9.0,2.02,Polpa congelada_Julho_483
240.14,69.33,POLPA-202507-6101,10.0,1.62,Polpa congelada_Julho_484
759.26,103.17,POLPA-202507-2560,7.0,1.89,Polpa congelada_Julho_485
939.15,487.93,POLPA-202507-5886,8.0,0.83,Polpa congelada_Julho_486
522.21,194.02,POLPA-202507-5785,9.0,1.73,Polpa congelada_Julho_487
1715.3,266.9,POLPA-202507-2221,8.0,1.94,Polpa congelada_Julho_488
611.64,153.09,POLPA-202507-2093,7.0,2.45,Polpa congelada_Julho_489
578.7460611353711,890.94,POLPA-202507-2862,8.0,2.51,Polpa congelada_Julho_490
582.58,173.6,POLPA-202507-2551,8.0,2.16,Polpa congelada_Julho_491
220.17,13.34,POLPA-202507-1353,9.0,1.73,Polpa congelada_Julho_492
415.51,302.7,POLPA-202507-9863,8.0,2.49,Polpa congelada_Julho_493
407.1,31.88,POLPA-202507-2987,9.0,1.39,Polpa congelada_Julho_494
885.68,76.58,POLPA-202507-3968,7.0,3.1,Polpa congelada_Julho_495
75.61,20.58,POLPA-202507-7250,8.0,1.43,Polpa congelada_Julho_496
39.25,5.92,POLPA-202507-8739,7.0,1.52,Polpa congelada_Julho_497
1209.81,690.32,POLPA-202507-5461,8.0,1.42,Polpa congelada_Julho_498
280.06,66.85,POLPA-202507-6666,7.0,1.81,Polpa congelada_Julho_499
245.36,240.06,POLPA-202507-4915,9.0,1.51,Polpa congelada_Julho_500
276.65,123.18,POLPA-202507-4860,9.0,1.88,Polpa congelada_Julho_501
411.77,143.8,POLPA-202507-5762,7.0,1.09,Polpa congelada_Julho_502
643.37,30.48,POLPA-202507-7787,9.0,1.62,Polpa congelada_Julho_503
495.1,99.93,POLPA-202507-6714,7.0,2.87,Polpa congelada_Julho_504
1807.08,295.64,POLPA-202507-6060,8.0,3.21,Polpa congelada_Julho_505
344.47,73.56,POLPA-202507-9896,8.387342513917375,1.88,Polpa congelada_Julho_506
738.1,280.4,POLPA-202507-7844,8.0,2.87,Polpa congelada_Julho_507
330.25,113.36,POLPA-202507-1786,8.0,3.47,Polpa congelada_Julho_508
616.8,188.7,POLPA-202507-6604,9.0,1.23,Polpa congelada_Julho_509
347.45,85.05,POLPA-202507-6503,10.0,1.55,Polpa congelada_Julho_510
915.81,314.52,POLPA-202507-5040,6.0,0.3,Polpa congelada_Julho_511
327.07,70.86,POLPA-202507-3238,10.0,1.81,Polpa congelada_Julho_512
1393.96,789.86,POLPA-202507-4945,8.0,2.07,Polpa congelada_Julho_513
656.01,112.75,POLPA-202507-4299,6.0,2.09,Polpa congelada_Julho_514
375.27,66.32,POLPA-202507-3255,8.0,1.38,Polpa congelada_Julho_515
365.83,137.26,POLPA-202507-9447,8.0,3.34,Polpa congelada_Julho_516
1121.32,945.97,POLPA-202507-9690,8.0,2.36,Polpa congelada_Julho_517
157.53,38.99,POLPA-202507-8529,9.0,0.65,Polpa congelada_Julho_518
926.27,133.79,POLPA-202507-5753,8.0,1.75,Polpa congelada_Julho_519
295.59,191.61,POLPA-202507-4583,8.0,2.23,Polpa congelada_Julho_520
309.17,115.78,POLPA-202507-5249,10.0,0.98,Polpa congelada_Julho_521
356.29,240.73,POLPA-202507-9509,9.0,1.92,Polpa congelada_Julho_522
312.26,209.94,POLPA-202507-5451,8.0,2.19,Polpa congelada_Julho_523
467.42,185.59,POLPA-202507-8902,9.0,2.94,Polpa congelada_Julho_524
214.38,93.8,POLPA-202508-6780,9.0,2.48,Polpa congelada_Agosto_0
405.43,296.14,POLPA-202508-9432,10.0,3.26,Polpa congelada_Agosto_1
521.77,80.14,POLPA-202508-2415,7.0,2.63,Polpa congelada_Agosto_2
412.53,102.23,POLPA-202508-1901,8.0,2.1,Polpa congelada_Agosto_3
1174.97,310.35,POLPA-202508-4289,8.0,2.42,Polpa congelada_Agosto_4
881.15,452.68,POLPA-202508-3524,10.0,2.05,Polpa congelada_Agosto_5
411.75,311.58,POLPA-202508-3462,8.0,1.88,Polpa congelada_Agosto_6
1263.06,238.41,POLPA-202508-8860,10.0,2.34,Polpa congelada_Agosto_7
878.6,143.93,POLPA-202508-4274,9.0,3.69,Polpa congelada_Agosto_8
1054.61,656.48,POLPA-202508-6769,8.0,0.3,Polpa congelada_Agosto_9
955.75,486.85,POLPA-202508-6766,8.0,1.87,Polpa congelada_Agosto_10
398.85,123.61,POLPA-202508-9713,8.0,2.38,Polpa congelada_Agosto_11
753.03,96.55,POLPA-202508-1609,7.0,1.88,Polpa congelada_Agosto_12
761.94,268.6,POLPA-202508-1758,10.0,1.21,Polpa congelada_Agosto_13
239.74,108.34,POLPA-202508-7782,8.0,2.26,Polpa congelada_Agosto_14
1699.36,251.36,POLPA-202508-5718,9.0,2.28,Polpa congelada_Agosto_15
1069.31,704.66,POLPA-202508-4764,10.0,1.59,Polpa congelada_Agosto_16
163.7,38.13,POLPA-202508-1956,9.0,3.07,Polpa congelada_Agosto_17
999.11,196.92,POLPA-202508-2751,10.0,0.77,Polpa congelada_Agosto_18
1364.66,165.08,POLPA-202508-1636,8.0,2.11,Polpa congelada_Agosto_19
713.41,372.78,POLPA-202508-5910,9.0,2.95,Polpa congelada_Agosto_20
280.23,82.83,POLPA-202508-8388,7.0,3.05,Polpa congelada_Agosto_21
643.0,102.48,POLPA-202508-6354,9.0,1.53,Polpa congelada_Agosto_22
391.31,287.82,POLPA-202508-8066,8.0,0.3,Polpa congelada_Agosto_23
1058.63,512.96,POLPA-202508-4083,8.0,2.15,Polpa congelada_Agosto_24
424.78,0.55,POLPA-202508-7398,7.0,1.96,Polpa congelada_Agosto_25
515.66,318.25,POLPA-202508-3856,8.0,1.17,Polpa congelada_Agosto_26
160.36,122.88,POLPA-202508-2661,8.387342513917375,0.92,Polpa congelada_Agosto_27
418.84,8.41,POLPA-202508-2766,8.0,0.44,Polpa congelada_Agosto_28
796.17,546.46,POLPA-202508-1582,9.0,0.81,Polpa congelada_Agosto_29
609.94,488.46,POLPA-202508-1624,9.0,1.57,Polpa congelada_Agosto_30
443.49,253.81,POLPA-202508-1406,8.0,1.74,Polpa congelada_Agosto_31
1310.27,249.01,POLPA-202508-4173,9.0,2.16,Polpa congelada_Agosto_32
320.86,176.99,POLPA-202508-3508,8.0,0.98,Polpa congelada_Agosto_33
428.69,367.29,POLPA-202508-8185,7.0,3.13,Polpa congelada_Agosto_34
319.57,167.92,POLPA-202508-9915,10.0,1.99,Polpa congelada_Agosto_35
912.15,457.49,POLPA-202508-1619,7.0,2.59,Polpa congelada_Agosto_36
233.36,63.84,POLPA-202508-1867,8.0,2.27,Polpa congelada_Agosto_37
228.21,58.39,POLPA-202508-8535,9.0,1.56,Polpa congelada_Agosto_38
160.98,92.88,POLPA-202508-5408,8.0,0.93,Polpa congelada_Agosto_39
450.09,78.68,POLPA-202508-4888,8.0,2.27,Polpa congelada_Agosto_40
526.81,23.56,POLPA-202508-5590,9.0,1.56,Polpa congelada_Agosto_41
1435.9,244.02,POLPA-202508-5308,6.0,2.18,Polpa congelada_Agosto_42
479.64,114.21,POLPA-202508-9209,10.0,0.71,Polpa congelada_Agosto_43
827.24,637.04,POLPA-202508-5482,7.0,0.3,Polpa congelada_Agosto_44
379.24,7.23,POLPA-202508-3797,8.0,0.78,Polpa congelada_Agosto_45
541.43,49.64,POLPA-202508-5987,10.0,2.58,Polpa congelada_Agosto_46
131.56,5.62,POLPA-202508-6179,8.0,1.19,Polpa congelada_Agosto_47
158.91,45.85,POLPA-202508-3566,9.0,1.41,Polpa congelada_Agosto_48
354.2,28.96,POLPA-202508-5595,8.0,1.06,Polpa congelada_Agosto_49
1496.4,94.69,POLPA-202508-8320,10.0,2.19,Polpa congelada_Agosto_50
1446.43,49.16,POLPA-202508-8155,8.0,2.34,Polpa congelada_Agosto_51
1302.79,836.48,POLPA-202508-5076,7.0,2.81,Polpa congelada_Agosto_52
1374.55,132.97,POLPA-202508-3217,10.0,1.74,Polpa congelada_Agosto_53
327.94,114.72,POLPA-202508-6622,8.0,1.12,Polpa congelada_Agosto_54
196.68,40.9,POLPA-202508-6074,9.0,1.89,Polpa congelada_Agosto_55
556.17,580.79,POLPA-202508-5666,10.0,2.27,Polpa congelada_Agosto_56
443.9,615.05,POLPA-202508-7624,8.0,1.29,Polpa congelada_Agosto_57
890.07,466.97,POLPA-202508-8887,9.0,0.3,Polpa congelada_Agosto_58
239.03,259.07,POLPA-202508-8004,9.0,1.69,Polpa congelada_Agosto_59
217.72,80.59,POLPA-202508-2492,9.0,1.34,Polpa congelada_Agosto_60
645.01,210.62,POLPA-202508-5943,10.0,1.81,Polpa congelada_Agosto_61
190.32,34.58,POLPA-202508-4899,10.0,1.88,Polpa congelada_Agosto_62
1132.61,30.6,POLPA-202508-8957,9.0,1.07,Polpa congelada_Agosto_63
192.95,140.8,POLPA-202508-6963,8.0,2.4,Polpa congelada_Agosto_64
446.79,175.92,POLPA-202508-5593,8.0,0.4,Polpa congelada_Agosto_65
621.09,60.77,POLPA-202508-8506,10.0,1.14,Polpa congelada_Agosto_66
211.08,246.48,POLPA-202508-1262,8.0,0.67,Polpa congelada_Agosto_67
652.83,105.51,POLPA-202508-3283,9.0,2.23,Polpa congelada_Agosto_68
270.11,114.88,POLPA-202508-1160,10.0,2.75,Polpa congelada_Agosto_69
1106.43,304.63,POLPA-202508-8379,9.0,0.59,Polpa congelada_Agosto_70
930.01,847.88,POLPA-202508-7154,7.0,2.3,Polpa congelada_Agosto_71
234.76,143.07,POLPA-202508-8531,10.0,2.39,Polpa congelada_Agosto_72
326.62,238.03,POLPA-202508-9555,7.0,1.54,Polpa congelada_Agosto_73
1032.73,196.34738686131388,POLPA-202508-5666,8.0,2.88,Polpa congelada_Agosto_74
1042.74,450.61,POLPA-202508-6512,8.0,1.38,Polpa congelada_Agosto_75
352.43,48.19,POLPA-202508-9813,9.0,3.87,Polpa congelada_Agosto_76
842.11,228.69,POLPA-202508-2523,8.0,2.76,Polpa congelada_Agosto_77
104.46,20.52,POLPA-202508-6551,8.0,3.32,Polpa congelada_Agosto_78
1478.68,524.81,POLPA-202508-2139,10.0,2.15,Polpa congelada_Agosto_79
785.65,287.34,POLPA-202508-7657,8.0,2.15,Polpa congelada_Agosto_80
209.14,157.63,POLPA-202508-7140,8.387342513917375,0.88,Polpa congelada_Agosto_81
635.8,276.65,POLPA-202508-8431,9.0,2.07,Polpa congelada_Agosto_82
370.0,64.29,POLPA-202508-4457,9.0,2.17,Polpa congelada_Agosto_83
801.31,72.81,POLPA-202508-7423,9.0,0.3,Polpa congelada_Agosto_84
991.28,11.14,POLPA-202508-8024,8.0,1.63,Polpa congelada_Agosto_85
597.53,165.67,POLPA-202508-8025,9.0,1.52,Polpa congelada_Agosto_86
241.69,110.25,POLPA-202508-1104,8.0,1.69,Polpa congelada_Agosto_87
507.75,139.23,POLPA-202508-7015,10.0,1.94,Polpa congelada_Agosto_88
1692.97,243.76,POLPA-202508-1714,10.0,1.12,Polpa congelada_Agosto_89
563.51,61.58,POLPA-202508-6307,9.0,2.55,Polpa congelada_Agosto_90
199.44,122.7,POLPA-202508-9508,7.0,0.69,Polpa congelada_Agosto_91
405.04,133.33,POLPA-202508-4845,7.0,2.05,Polpa congelada_Agosto_92
357.38,173.74,POLPA-202508-3914,7.0,3.05,Polpa congelada_Agosto_93
671.54,264.79,POLPA-202508-5421,8.0,2.08,Polpa congelada_Agosto_94
578.7460611353711,44.98,POLPA-202508-3074,8.0,2.21,Polpa congelada_Agosto_95
417.94,180.26,POLPA-202508-5598,8.0,1.79,Polpa congelada_Agosto_96
353.16,230.07,POLPA-202508-6706,7.0,2.64,Polpa congelada_Agosto_97
410.1,183.54,POLPA-202508-8428,9.0,1.76,Polpa congelada_Agosto_98
473.45,349.73,POLPA-202508-2953,7.0,3.25,Polpa congelada_Agosto_99
285.94,415.98,POLPA-202508-9488,7.0,1.4,Polpa congelada_Agosto_100
99.84,83.94,POLPA-202508-4825,8.0,2.18,Polpa congelada_Agosto_101
659.28,200.1,POLPA-202508-5262,9.0,1.0,Polpa congelada_Agosto_102
1361.8,905.76,POLPA-202508-3035,9.0,2.83,Polpa congelada_Agosto_103
484.85,171.39,POLPA-202508-6062,7.0,1.25,Polpa congelada_Agosto_104
536.4,37.42,POLPA-202508-5138,9.0,3.3,Polpa congelada_Agosto_105
397.73,149.07,POLPA-202508-3098,9.0,1.18,Polpa congelada_Agosto_106
142.52,13.58,POLPA-202508-2282,6.0,1.83,Polpa congelada_Agosto_107
345.01,0.02,POLPA-202508-1268,8.0,1.75,Polpa congelada_Agosto_108
365.2,223.88,POLPA-202508-4076,8.0,1.69,Polpa congelada_Agosto_109
158.09,101.71,POLPA-202508-9729,9.0,1.71,Polpa congelada_Agosto_110
364.76,281.46,POLPA-202508-3222,9.0,2.72,Polpa congelada_Agosto_111
780.68,127.46,POLPA-202508-7054,7.0,3.78,Polpa congelada_Agosto_112
77.17,3.16,POLPA-202508-1764,9.0,3.78,Polpa congelada_Agosto_113
664.79,281.24,POLPA-202508-7599,7.0,1.36,Polpa congelada_Agosto_114
265.96,4.15,POLPA-202508-4670,8.0,1.76,Polpa congelada_Agosto_115
592.76,78.21,POLPA-202508-9224,10.0,2.48,Polpa congelada_Agosto_116
523.14,91.69,POLPA-202508-8602,7.0,1.76,Polpa congelada_Agosto_117
249.78,301.6,POLPA-202508-1360,8.0,1.48,Polpa congelada_Agosto_118
387.7,185.32,POLPA-202508-7292,9.0,2.83,Polpa congelada_Agosto_119
121.88,38.75,POLPA-202508-9760,9.0,2.01,Polpa congelada_Agosto_120
427.16,521.88,POLPA-202508-5864,8.0,0.52,Polpa congelada_Agosto_121
53.77,3.44,POLPA-202508-1937,10.0,1.68,Polpa congelada_Agosto_122
291.13,196.34738686131388,POLPA-202508-3229,9.0,2.91,Polpa congelada_Agosto_123
374.17,17.57,POLPA-202508-9057,8.0,1.06,Polpa congelada_Agosto_124
161.92,88.78,POLPA-202508-6668,8.0,1.43,Polpa congelada_Agosto_125
183.03,0.64,POLPA-202508-1087,7.0,2.06,Polpa congelada_Agosto_126
1702.34,174.74,POLPA-202508-1103,7.0,3.92,Polpa congelada_Agosto_127
1108.24,145.38,POLPA-202508-3422,7.0,1.77,Polpa congelada_Agosto_128
1339.02,1170.46,POLPA-202508-3922,8.0,0.86,Polpa congelada_Agosto_129
64.3,41.21,POLPA-202508-9342,9.0,1.98,Polpa congelada_Agosto_130
197.65,113.11,POLPA-202508-5157,7.0,1.58,Polpa congelada_Agosto_131
2055.33,326.24,POLPA-202508-5568,10.0,1.69,Polpa congelada_Agosto_132
359.72,60.01,POLPA-202508-8204,9.0,1.85,Polpa congelada_Agosto_133
962.14,304.78,POLPA-202508-8323,10.0,2.61,Polpa congelada_Agosto_134
1345.21,89.74,POLPA-202508-5969,8.0,2.23,Polpa congelada_Agosto_135
422.37,187.87,POLPA-202508-4611,9.0,2.09,Polpa congelada_Agosto_136
848.63,214.47,POLPA-202508-3453,10.0,1.35,Polpa congelada_Agosto_137
283.71,37.58,POLPA-202508-9534,8.0,1.62,Polpa congelada_Agosto_138
997.01,429.7,POLPA-202508-8038,9.0,0.3,Polpa congelada_Agosto_139
957.55,715.52,POLPA-202508-6807,8.0,1.62,Polpa congelada_Agosto_140
599.72,388.05,POLPA-202508-9594,9.0,0.39,Polpa congelada_Agosto_141
209.59,163.05,POLPA-202508-4713,7.0,2.4,Polpa congelada_Agosto_142
