data_pedido,tipo_produto,mes_do_ano,mes_do_ano_num,canal,regiao_destino,cliente_segmento,quantidade_kg,preco_unitario_brl_kg,nps_0a10,id_pedido
2025-07-15,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Distribuidor food service,929.58,13.07,8.0,Polpa congelada_Julho_209
2025-07-30,Polpa congelada,Julho,7,Distribuidor,Nordeste,Distribuidor regional,301.81,8.75,8.0,Polpa congelada_Julho_210
2025-07-21,Polpa congelada,Julho,7,Food Service,Sudeste,Confeitarias,518.61,6.35,9.0,Polpa congelada_Julho_211
2025-07-03,Polpa congelada,Julho,7,Food Service,Sudeste,Restaurantes,810.12,10.14,7.0,Polpa congelada_Julho_212
2025-07-11,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Cafeterias,202.48,12.27,8.0,Polpa congelada_Julho_213
2025-07-08,Polpa congelada,Julho,7,Food Service,Nordeste,Restaurantes,163.94,6.72,9.0,Polpa congelada_Julho_214
2025-07-10,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de sorvetes,400.41,12.65,10.0,Polpa congelada_Julho_215
2025-07-19,Polpa congelada,Julho,7,Distribuidor,Norte,Atacadista,184.42,6.12,9.0,Polpa congelada_Julho_216
2025-07-25,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (EUA),296.22,14.25,8.0,Polpa congelada_Julho_217
2025-07-25,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de ingredientes,251.15,10.38,7.0,Polpa congelada_Julho_218
2025-07-23,Polpa congelada,Julho,7,Distribuidor,Sudeste,Operador logístico,938.06,8.76,10.0,Polpa congelada_Julho_219
2025-07-28,Polpa congelada,Julho,7,Food Service,Norte,Hotéis,723.17,9.45,7.0,Polpa congelada_Julho_220
2025-07-12,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Restaurantes,808.94,12.35,8.0,Polpa congelada_Julho_221
2025-07-21,Polpa congelada,Julho,7,Industria,Sul,Indústria de ingredientes,555.93,10.02,9.0,Polpa congelada_Julho_222
2025-07-30,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de alimentos,438.31,9.66,8.0,Polpa congelada_Julho_223
2025-07-29,Polpa congelada,Julho,7,Varejo,Norte,Empórios,481.6,8.23,9.0,Polpa congelada_Julho_224
2025-07-26,Polpa congelada,Julho,7,Industria,Centro-Oeste,Indústria de bebidas,660.23,13.36,9.0,Polpa congelada_Julho_225
2025-07-13,Polpa congelada,Julho,7,Industria,Norte,Indústria de bebidas,436.29,10.73,7.0,Polpa congelada_Julho_226
2025-07-22,Polpa congelada,Julho,7,Food Service,Norte,Restaurantes,169.69,13.34,10.0,Polpa congelada_Julho_227
2025-07-03,Polpa congelada,Julho,7,Industria,Centro-Oeste,Indústria de alimentos,250.5,11.88,8.0,Polpa congelada_Julho_228
2025-07-08,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de alimentos,1048.64,9.99,7.0,Polpa congelada_Julho_229
2025-07-20,Polpa congelada,Julho,7,Food Service,Norte,Açaíterias,294.29,13.3,9.0,Polpa congelada_Julho_230
2025-07-20,Polpa congelada,Julho,7,Food Service,Sul,Restaurantes,289.01,7.06,6.0,Polpa congelada_Julho_231
2025-07-08,Polpa congelada,Julho,7,Food Service,Sudeste,Hotéis,839.17,11.37,10.0,Polpa congelada_Julho_232
2025-07-25,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (EUA),882.43,14.1,6.0,Polpa congelada_Julho_233
2025-07-18,Polpa congelada,Julho,7,Industria,Sul,Indústria de laticínios,238.9,13.16,9.0,Polpa congelada_Julho_234
2025-07-30,Polpa congelada,Julho,7,Food Service,Sudeste,Cafeterias,400.5,8.64,8.0,Polpa congelada_Julho_235
2025-07-01,Polpa congelada,Julho,7,Distribuidor,Sudeste,Distribuidor food service,168.94,9.44,8.0,Polpa congelada_Julho_236
2025-07-04,Polpa congelada,Julho,7,Varejo,Sul,Atacarejo,695.64,7.25,7.0,Polpa congelada_Julho_237
2025-07-29,Polpa congelada,Julho,7,Food Service,Sudeste,Restaurantes,603.6,12.3,7.0,Polpa congelada_Julho_238
2025-07-31,Polpa congelada,Julho,7,Distribuidor,Nordeste,Operador logístico,402.01,7.43,7.0,Polpa congelada_Julho_239
2025-07-10,Polpa congelada,Julho,7,Food Service,Sul,Cafeterias,668.6,10.85,8.0,Polpa congelada_Julho_240
2025-07-14,Polpa congelada,Julho,7,Distribuidor,Sul,Central de compras,675.73,11.75,7.0,Polpa congelada_Julho_241
2025-07-29,Polpa congelada,Julho,7,Food Service,Norte,Restaurantes,289.61,12.51,,Polpa congelada_Julho_242
2025-07-20,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de sorvetes,349.13,12.05,6.0,Polpa congelada_Julho_243
2025-07-21,Polpa congelada,Julho,7,Exportacao,Exterior,Trading,186.59,14.65,6.0,Polpa congelada_Julho_244
2025-07-12,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (LATAM),136.61,8.57,7.0,Polpa congelada_Julho_245
2025-07-05,Polpa congelada,Julho,7,Industria,Sul,Indústria de laticínios,916.42,12.86,9.0,Polpa congelada_Julho_246
2025-07-16,Polpa congelada,Julho,7,Food Service,Sudeste,Açaíterias,421.25,9.4,8.0,Polpa congelada_Julho_247
2025-07-18,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Operador logístico,425.88,12.0,7.0,Polpa congelada_Julho_248
2025-07-16,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de bebidas,1123.22,6.54,6.0,Polpa congelada_Julho_249
2025-07-01,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Distribuidor regional,416.87,8.8,8.0,Polpa congelada_Julho_250
2025-07-14,Polpa congelada,Julho,7,Food Service,Sudeste,Confeitarias,579.17,11.99,9.0,Polpa congelada_Julho_251
2025-07-03,Polpa congelada,Julho,7,Exportacao,Exterior,Trading,882.04,10.07,9.0,Polpa congelada_Julho_252
2025-07-15,Polpa congelada,Julho,7,Industria,Norte,Indústria de bebidas,1052.51,12.94,8.0,Polpa congelada_Julho_253
2025-07-28,Polpa congelada,Julho,7,Industria,Sul,Indústria de ingredientes,647.83,11.19,9.0,Polpa congelada_Julho_254
2025-07-07,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (MENA),180.06,10.52,9.0,Polpa congelada_Julho_255
2025-07-11,Polpa congelada,Julho,7,Industria,Sul,Indústria de alimentos,430.79,8.92,7.0,Polpa congelada_Julho_256
2025-07-14,Polpa congelada,Julho,7,Food Service,Sudeste,Cafeterias,348.72,7.73,8.0,Polpa congelada_Julho_257
2025-07-05,Polpa congelada,Julho,7,Food Service,Nordeste,,916.38,10.1,6.0,Polpa congelada_Julho_258
2025-07-05,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (EUA),476.45,12.33,9.0,Polpa congelada_Julho_259
2025-07-06,Polpa congelada,Julho,7,Food Service,Nordeste,Confeitarias,789.95,11.45,9.0,Polpa congelada_Julho_260
2025-07-01,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de ingredientes,663.19,11.6,8.0,Polpa congelada_Julho_261
2025-07-27,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de sorvetes,222.75,11.05,8.0,Polpa congelada_Julho_262
2025-07-28,Polpa congelada,Julho,7,Industria,Norte,Indústria de laticínios,908.4,10.88,9.0,Polpa congelada_Julho_263
2025-07-23,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de alimentos,967.94,12.37,8.0,Polpa congelada_Julho_264
2025-07-09,Polpa congelada,Julho,7,Industria,Norte,Indústria de ingredientes,680.1,6.16,10.0,Polpa congelada_Julho_265
2025-07-01,Polpa congelada,Julho,7,Industria,Centro-Oeste,Indústria de alimentos,1095.41,9.66,7.0,Polpa congelada_Julho_266
2025-07-04,Polpa congelada,Julho,7,Food Service,Sudeste,Açaíterias,596.28,11.53,10.0,Polpa congelada_Julho_267
2025-07-24,Polpa congelada,Julho,7,Distribuidor,Norte,Operador logístico,155.43,6.32,8.0,Polpa congelada_Julho_268
2025-07-21,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de bebidas,667.84,7.69,9.0,Polpa congelada_Julho_269
2025-07-28,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de alimentos,508.39,9.44,6.0,Polpa congelada_Julho_270
2025-07-26,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de ingredientes,742.19,9.54,8.0,Polpa congelada_Julho_271
2025-07-22,Polpa congelada,Julho,7,Industria,Sul,Indústria de laticínios,159.16,7.03,8.0,Polpa congelada_Julho_272
2025-07-24,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Confeitarias,356.28,9.99,7.0,Polpa congelada_Julho_273
2025-07-22,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de sorvetes,337.59,7.92,10.0,Polpa congelada_Julho_274
2025-07-07,Polpa congelada,Julho,7,Varejo,Centro-Oeste,Loja natural,282.03,12.23,8.0,Polpa congelada_Julho_275
2025-07-14,Polpa congelada,Julho,7,Food Service,Sudeste,Restaurantes,630.06,7.58,8.0,Polpa congelada_Julho_276
2025-07-30,Polpa congelada,Julho,7,Food Service,Sul,Restaurantes,101.19,8.27,9.0,Polpa congelada_Julho_277
2025-07-16,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Confeitarias,105.42,8.6,,Polpa congelada_Julho_278
2025-07-13,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Hotéis,226.81,8.34,8.0,Polpa congelada_Julho_279
2025-07-19,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de alimentos,930.49,11.45,7.0,Polpa congelada_Julho_280
2025-07-06,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de ingredientes,673.38,6.98,8.0,Polpa congelada_Julho_281
2025-07-12,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de alimentos,600.51,12.42,9.0,Polpa congelada_Julho_282
2025-07-21,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de laticínios,522.38,6.13,8.0,Polpa congelada_Julho_283
2025-07-31,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de laticínios,463.96,10.84,9.0,Polpa congelada_Julho_284
2025-07-24,Polpa congelada,Julho,7,Distribuidor,Nordeste,Operador logístico,431.89,8.72,10.0,Polpa congelada_Julho_285
2025-07-13,Polpa congelada,Julho,7,Industria,Sul,,665.73,12.02,9.0,Polpa congelada_Julho_286
2025-07-15,Polpa congelada,Julho,7,Food Service,Sul,Cafeterias,228.53,7.29,7.0,Polpa congelada_Julho_287
2025-07-03,Polpa congelada,Julho,7,Food Service,Sudeste,Confeitarias,260.27,7.74,,Polpa congelada_Julho_288
2025-07-29,Polpa congelada,Julho,7,Distribuidor,Sudeste,Distribuidor regional,470.24,7.4,8.0,Polpa congelada_Julho_289
2025-07-17,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de laticínios,293.51,10.16,7.0,Polpa congelada_Julho_290
2025-07-22,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Operador logístico,902.93,13.35,5.0,Polpa congelada_Julho_291
2025-07-12,Polpa congelada,Julho,7,Industria,Sul,Indústria de bebidas,945.78,7.04,8.0,Polpa congelada_Julho_292
2025-07-05,Polpa congelada,Julho,7,Industria,Norte,Indústria de sorvetes,182.49,6.27,9.0,Polpa congelada_Julho_293
2025-07-31,Polpa congelada,Julho,7,Distribuidor,Nordeste,Atacadista,831.45,8.59,8.0,Polpa congelada_Julho_294
2025-07-29,Polpa congelada,Julho,7,Food Service,Sul,Restaurantes,633.56,7.21,10.0,Polpa congelada_Julho_295
2025-07-28,Polpa congelada,Julho,7,Food Service,Sudeste,Cafeterias,318.62,11.29,10.0,Polpa congelada_Julho_296
2025-07-23,Polpa congelada,Julho,7,Food Service,Nordeste,Cafeterias,201.79,11.65,9.0,Polpa congelada_Julho_297
2025-07-01,Polpa congelada,Julho,7,Food Service,Sudeste,Cafeterias,846.78,10.66,7.0,Polpa congelada_Julho_298
2025-07-08,Polpa congelada,Julho,7,Industria,Norte,Indústria de alimentos,605.12,10.46,9.0,Polpa congelada_Julho_299
2025-07-03,Polpa congelada,Julho,7,Food Service,Nordeste,Cafeterias,271.46,6.23,8.0,Polpa congelada_Julho_300
2025-07-25,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de sorvetes,676.19,9.02,8.0,Polpa congelada_Julho_301
2025-07-13,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de bebidas,495.45,12.33,8.0,Polpa congelada_Julho_302
2025-07-18,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Operador logístico,1007.23,10.02,9.0,Polpa congelada_Julho_303
2025-07-21,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de ingredientes,992.59,6.31,8.0,Polpa congelada_Julho_304
2025-07-25,Polpa congelada,Julho,7,Industria,Sul,Indústria de laticínios,529.22,9.67,7.0,Polpa congelada_Julho_305
2025-07-09,Polpa congelada,Julho,7,Food Service,Sul,Açaíterias,627.26,11.57,,Polpa congelada_Julho_306
2025-07-21,Polpa congelada,Julho,7,Industria,Norte,Indústria de ingredientes,183.26,6.86,8.0,Polpa congelada_Julho_307
2025-07-31,Polpa congelada,Julho,7,Distribuidor,Sudeste,Atacadista,965.57,11.84,,Polpa congelada_Julho_308
2025-07-12,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de sorvetes,464.54,13.28,7.0,Polpa congelada_Julho_309
2025-07-28,Polpa congelada,Julho,7,Industria,Sul,Indústria de sorvetes,350.56,9.28,8.0,Polpa congelada_Julho_310
2025-07-10,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de bebidas,342.21,13.19,8.0,Polpa congelada_Julho_311
2025-07-15,Polpa congelada,Julho,7,Food Service,Sudeste,Cafeterias,151.47,8.55,8.0,Polpa congelada_Julho_312
2025-07-31,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Central de compras,113.97,10.0,6.0,Polpa congelada_Julho_313
2025-07-13,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de ingredientes,795.82,6.04,7.0,Polpa congelada_Julho_314
2025-07-11,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de bebidas,499.39,12.92,9.0,Polpa congelada_Julho_315
2025-07-14,Polpa congelada,Julho,7,Distribuidor,Sudeste,Operador logístico,432.68,9.55,8.0,Polpa congelada_Julho_316
2025-07-09,Polpa congelada,Julho,7,Food Service,Sudeste,Hotéis,618.57,6.8,9.0,Polpa congelada_Julho_317
2025-07-24,Polpa congelada,Julho,7,Distribuidor,Norte,,341.64,13.28,5.0,Polpa congelada_Julho_318
2025-07-14,Polpa congelada,Julho,7,Distribuidor,Nordeste,Atacadista,485.7,10.09,9.0,Polpa congelada_Julho_319
2025-07-07,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de laticínios,1001.32,12.4,8.0,Polpa congelada_Julho_320
2025-07-07,Polpa congelada,Julho,7,Varejo,Sudeste,Loja natural,461.77,8.95,8.0,Polpa congelada_Julho_321
2025-07-09,Polpa congelada,Julho,7,Varejo,Sudeste,Loja natural,122.96,8.27,9.0,Polpa congelada_Julho_322
2025-07-21,Polpa congelada,Julho,7,Varejo,Nordeste,Loja natural,494.5,12.8,9.0,Polpa congelada_Julho_323
2025-07-16,Polpa congelada,Julho,7,Food Service,Nordeste,Hotéis,179.85,11.67,8.0,Polpa congelada_Julho_324
2025-07-18,Polpa congelada,Julho,7,Varejo,Sul,Loja natural,720.44,13.47,9.0,Polpa congelada_Julho_325
2025-07-18,Polpa congelada,Julho,7,Industria,Centro-Oeste,Indústria de sorvetes,816.02,8.87,8.0,Polpa congelada_Julho_326
2025-07-27,Polpa congelada,Julho,7,Industria,Centro-Oeste,Indústria de ingredientes,322.19,10.18,8.0,Polpa congelada_Julho_327
2025-07-01,Polpa congelada,Julho,7,Food Service,Nordeste,Açaíterias,220.09,9.63,9.0,Polpa congelada_Julho_328
2025-07-10,Polpa congelada,Julho,7,Distribuidor,Sul,Operador logístico,770.08,6.09,7.0,Polpa congelada_Julho_329
2025-07-22,Polpa congelada,Julho,7,Food Service,Nordeste,Confeitarias,611.73,8.27,10.0,Polpa congelada_Julho_330
2025-07-25,Polpa congelada,Julho,7,Distribuidor,Sudeste,Central de compras,575.77,10.03,9.0,Polpa congelada_Julho_331
2025-07-22,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de alimentos,728.44,11.11,10.0,Polpa congelada_Julho_332
2025-07-16,Polpa congelada,Julho,7,Food Service,Nordeste,Confeitarias,650.51,9.23,10.0,Polpa congelada_Julho_333
2025-07-08,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Central de compras,311.75,9.42,8.0,Polpa congelada_Julho_334
2025-07-27,Polpa congelada,Julho,7,Distribuidor,Sul,Atacadista,455.51,12.04,9.0,Polpa congelada_Julho_335
2025-07-23,Polpa congelada,Julho,7,Industria,Centro-Oeste,Indústria de ingredientes,202.99,10.23,7.0,Polpa congelada_Julho_336
2025-07-26,Polpa congelada,Julho,7,Food Service,Sul,Confeitarias,721.81,7.98,9.0,Polpa congelada_Julho_337
2025-07-10,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de alimentos,1129.84,12.96,7.0,Polpa congelada_Julho_338
2025-07-22,Polpa congelada,Julho,7,Distribuidor,Sudeste,Distribuidor food service,625.37,12.92,6.0,Polpa congelada_Julho_339
2025-07-02,Polpa congelada,Julho,7,Varejo,Sul,E-commerce,98.05,8.6,6.0,Polpa congelada_Julho_340
2025-07-24,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (MENA),91.77,9.65,7.0,Polpa congelada_Julho_341
2025-07-15,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de bebidas,262.93,8.35,7.0,Polpa congelada_Julho_342
2025-07-06,Polpa congelada,Julho,7,Food Service,Sudeste,Açaíterias,286.18,8.36,9.0,Polpa congelada_Julho_343
2025-07-29,Polpa congelada,Julho,7,Industria,Sul,Indústria de ingredientes,1013.31,11.85,9.0,Polpa congelada_Julho_344
2025-07-31,Polpa congelada,Julho,7,Varejo,Nordeste,Empórios,590.76,7.28,8.0,Polpa congelada_Julho_345
2025-07-28,Polpa congelada,Julho,7,Distribuidor,Nordeste,Distribuidor regional,647.96,9.73,8.0,Polpa congelada_Julho_346
2025-07-26,Polpa congelada,Julho,7,Food Service,Sudeste,Confeitarias,238.13,10.61,10.0,Polpa congelada_Julho_347
2025-07-22,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de ingredientes,485.34,7.27,7.0,Polpa congelada_Julho_348
2025-07-25,Polpa congelada,Julho,7,Food Service,Sudeste,Açaíterias,542.2,7.51,6.0,Polpa congelada_Julho_349
2025-07-16,Polpa congelada,Julho,7,Food Service,Nordeste,Hotéis,129.07,13.21,8.0,Polpa congelada_Julho_350
2025-07-18,Polpa congelada,Julho,7,Distribuidor,Nordeste,Atacadista,736.28,11.76,8.0,Polpa congelada_Julho_351
2025-07-07,Polpa congelada,Julho,7,Food Service,Sudeste,,798.55,10.97,8.0,Polpa congelada_Julho_352
2025-07-29,Polpa congelada,Julho,7,Distribuidor,Nordeste,Distribuidor regional,575.74,8.1,7.0,Polpa congelada_Julho_353
2025-07-02,Polpa congelada,Julho,7,Varejo,Sul,E-commerce,325.31,11.1,7.0,Polpa congelada_Julho_354
2025-07-31,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de ingredientes,1116.32,10.09,9.0,Polpa congelada_Julho_355
2025-07-03,Polpa congelada,Julho,7,Distribuidor,Sudeste,Operador logístico,837.69,8.72,7.0,Polpa congelada_Julho_356
2025-07-06,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (UE),432.95,14.63,9.0,Polpa congelada_Julho_357
2025-07-20,Polpa congelada,Julho,7,Industria,Sul,Indústria de sorvetes,796.29,7.94,8.0,Polpa congelada_Julho_358
2025-07-26,Polpa congelada,Julho,7,Distribuidor,Sudeste,Operador logístico,648.84,7.25,8.0,Polpa congelada_Julho_359
2025-07-30,Polpa congelada,Julho,7,Distribuidor,Nordeste,Atacadista,628.95,8.89,7.0,Polpa congelada_Julho_360
2025-07-19,Polpa congelada,Julho,7,Exportacao,Exterior,,167.55,9.18,10.0,Polpa congelada_Julho_361
2025-07-13,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de bebidas,713.82,6.22,8.0,Polpa congelada_Julho_362
2025-07-25,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de ingredientes,656.66,6.42,8.0,Polpa congelada_Julho_363
2025-07-22,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Confeitarias,854.13,9.4,8.0,Polpa congelada_Julho_364
2025-07-17,Polpa congelada,Julho,7,Varejo,Sudeste,E-commerce,139.16,7.63,8.0,Polpa congelada_Julho_365
2025-07-30,Polpa congelada,Julho,7,Distribuidor,Sudeste,Distribuidor regional,1022.62,9.81,9.0,Polpa congelada_Julho_366
2025-07-30,Polpa congelada,Julho,7,Distribuidor,Norte,Distribuidor food service,258.95,8.4,9.0,Polpa congelada_Julho_367
2025-07-28,Polpa congelada,Julho,7,Industria,Norte,Indústria de sorvetes,835.0,9.27,9.0,Polpa congelada_Julho_368
2025-07-28,Polpa congelada,Julho,7,Distribuidor,Sudeste,Operador logístico,1173.98,11.66,6.0,Polpa congelada_Julho_369
2025-07-16,Polpa congelada,Julho,7,Industria,Sul,Indústria de bebidas,492.96,12.29,8.0,Polpa congelada_Julho_370
2025-07-12,Polpa congelada,Julho,7,Industria,Nordeste,Indústria de ingredientes,1106.58,7.71,7.0,Polpa congelada_Julho_371
2025-07-02,Polpa congelada,Julho,7,Industria,Sul,Indústria de laticínios,650.08,8.57,7.0,Polpa congelada_Julho_372
2025-07-13,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Distribuidor regional,471.12,9.73,10.0,Polpa congelada_Julho_373
2025-07-05,Polpa congelada,Julho,7,Food Service,Norte,Restaurantes,909.62,7.79,8.0,Polpa congelada_Julho_374
2025-07-22,Polpa congelada,Julho,7,Food Service,Sudeste,Restaurantes,773.41,13.38,9.0,Polpa congelada_Julho_375
2025-07-04,Polpa congelada,Julho,7,Food Service,Sudeste,Cafeterias,567.77,12.72,9.0,Polpa congelada_Julho_376
2025-07-04,Polpa congelada,Julho,7,Distribuidor,Sudeste,Central de compras,648.9,13.41,9.0,Polpa congelada_Julho_377
2025-07-29,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Central de compras,97.85,13.7,9.0,Polpa congelada_Julho_378
2025-07-09,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de bebidas,538.16,6.55,7.0,Polpa congelada_Julho_379
2025-07-16,Polpa congelada,Julho,7,Exportacao,Exterior,Trading,1018.74,7.43,10.0,Polpa congelada_Julho_380
2025-07-09,Polpa congelada,Julho,7,Distribuidor,Centro-Oeste,Distribuidor regional,126.61,9.22,8.0,Polpa congelada_Julho_381
2025-07-27,Polpa congelada,Julho,7,Food Service,Nordeste,Hotéis,482.37,9.93,7.0,Polpa congelada_Julho_382
2025-07-23,Polpa congelada,Julho,7,Industria,Centro-Oeste,Indústria de ingredientes,441.77,10.11,7.0,Polpa congelada_Julho_383
2025-07-12,Polpa congelada,Julho,7,Distribuidor,Nordeste,Central de compras,151.3,11.4,9.0,Polpa congelada_Julho_384
2025-07-23,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Açaíterias,645.9,9.04,8.0,Polpa congelada_Julho_385
2025-07-16,Polpa congelada,Julho,7,Exportacao,Exterior,Importador (LATAM),540.86,8.55,,Polpa congelada_Julho_386
2025-07-01,Polpa congelada,Julho,7,Distribuidor,Nordeste,Distribuidor food service,224.44,10.3,9.0,Polpa congelada_Julho_387
2025-07-27,Polpa congelada,Julho,7,Industria,Sudeste,Indústria de ingredientes,949.08,9.49,6.0,Polpa congelada_Julho_388
2025-07-18,Polpa congelada,Julho,7,Food Service,Nordeste,Restaurantes,742.21,12.67,8.0,Polpa congelada_Julho_389
2025-07-01,Polpa congelada,Julho,7,Varejo,Nordeste,Empórios,855.66,11.78,9.0,Polpa congelada_Julho_390
2025-07-29,Polpa congelada,Julho,7,Food Service,Centro-Oeste,Confeitarias,729.49,9.06,9.0,Polpa congelada_Julho_391
2025-07-02,Polpa congelada,Julho,7,Varejo,Sudeste,Empórios,748.58,8.68,10.0,Polpa congelada_Julho_392
